user_id,locale,birthyear,gender,joinedAt,location,timezone
8496,id_ID,1995.0,male,2012-10-02 01:41:51.394,Medan  Indonesia,420.0
8497,en_US,1991.0,male,2012-10-02 01:43:16.081,Cypress  California,-480.0
8498,es_ES,1994.0,female,2012-10-02 01:47:28.084,Los Angeles  California,-480.0
8499,en_US,1992.0,male,2012-10-02 01:47:51.773,  ,210.0
8500,id_ID,1996.0,male,2012-10-02 01:49:49.483,Los Angeles  California,-420.0
8501,en_US,1991.0,male,2012-10-02 01:56:40.644,Long Beach  California,-480.0
8502,id_ID,1992.0,male,2012-10-02 01:57:18.309,Medan  Indonesia,420.0
8503,id_ID,1994.0,male,2012-10-02 02:00:24.360,Medan  Indonesia,420.0
8504,id_ID,1996.0,male,2012-10-02 02:03:06.004,Medan  Indonesia,420.0
8505,en_US,1996.0,male,2012-10-02 02:03:20.737,Toronto  Ontario,-300.0
8506,id_ID,1993.0,male,2012-10-02 02:06:43.211,Medan  Indonesia,420.0
8507,id_ID,1985.0,male,2012-10-02 02:18:47.116,Medan  Indonesia,420.0
8508,en_US,1993.0,male,2012-10-02 02:19:32.028,Los Angeles  California,-420.0
8509,en_US,1968.0,male,2012-10-02 02:21:57.922,  ,-240.0
8510,id_ID,1990.0,male,2012-10-02 02:22:05.416,Medan  Indonesia,420.0
8511,es_LA,1988.0,male,2012-10-02 02:25:21.508,Los Angeles  California,-480.0
8512,id_ID,1988.0,female,2012-10-02 02:25:42.282,Medan  Indonesia,420.0
8513,en_US,1952.0,female,2012-10-02 02:26:38.617,Toronto  Ontario,-300.0
8514,id_ID,1993.0,male,2012-10-02 02:28:04.653,Medan  Indonesia,420.0
8515,en_US,1977.0,male,2012-10-02 02:28:47.265,Mississauga  Ontario,-300.0
8516,en_US,1978.0,male,2012-10-02 02:30:57.556,San Francisco  California,-480.0
8517,id_ID,1993.0,female,2012-10-02 02:35:05.299,Medan  Indonesia,420.0
8518,en_US,1990.0,male,2012-10-02 02:39:18.105,Lakewood  California,-480.0
8519,id_ID,1991.0,female,2012-10-02 02:39:51.751,Medan  Indonesia,420.0
8520,en_GB,1991.0,female,2012-10-02 02:40:09.458,Ottawa  Ontario,-300.0
8521,en_US,1994.0,male,2012-10-02 02:41:15.969,West Covina  California,-480.0
8522,id_ID,1991.0,female,2012-10-02 02:42:13.146,Medan  Indonesia,420.0
8523,id_ID,1987.0,male,2012-10-02 02:43:17.408,Medan  Indonesia,-660.0
8524,pt_BR,1990.0,female,2012-10-02 02:43:22.776,Porto Alegre,-120.0
8525,id_ID,1997.0,female,2012-10-02 02:52:29.673,Medan  Indonesia,420.0
8526,en_US,1987.0,female,2012-10-02 02:55:37.187,San Francisco  California,-420.0
8527,en_US,1985.0,male,2012-10-02 02:55:57.869,San Francisco  California,-420.0
8528,en_US,1988.0,male,2012-10-02 02:59:06.088,Hollywood  California,-420.0
8529,id_ID,1994.0,female,2012-10-02 03:12:49.866,Medan  Indonesia,420.0
8530,en_US,1990.0,male,2012-10-02 03:17:49.781,Altadena  CA,-480.0
8531,en_US,1990.0,male,2012-10-02 03:19:25.031,Los Angeles  California,480.0
8532,id_ID,1998.0,male,2012-10-02 03:19:50.032,Medan  Indonesia,420.0
8533,id_ID,1991.0,male,2012-10-02 03:20:37.613,Medan  Indonesia,420.0
8534,id_ID,1995.0,male,2012-10-02 03:23:57.275,Medan  Indonesia,420.0
8535,id_ID,1994.0,male,2012-10-02 03:25:15.641,Medan  Indonesia,420.0
8536,id_ID,1991.0,female,2012-10-02 03:26:32.598,Medan  Indonesia,420.0
8537,es_LA,1989.0,male,2012-10-02 03:27:16.032,Los Angeles  California,-480.0
8538,id_ID,1992.0,male,2012-10-02 03:29:06.235,Bekasi,420.0
8539,id_ID,1991.0,male,2012-10-02 03:34:59.794,Medan  Indonesia,420.0
8540,id_ID,1993.0,male,2012-10-02 03:39:20.953,Medan  Indonesia,420.0
8541,id_ID,1993.0,male,2012-10-02 03:53:57.882,Medan  Indonesia,420.0
8542,en_US,1988.0,female,2012-10-02 03:54:19.568,Denver  Colorado,-360.0
8543,id_ID,1991.0,male,2012-10-02 03:57:57.934,Medan  Indonesia,420.0
8544,en_US,1976.0,male,2012-10-02 03:58:18.675,San Francisco  California,-480.0
8545,id_ID,1977.0,male,2012-10-02 03:59:23.383,Medan  Indonesia,420.0
8546,id_ID,1990.0,male,2012-10-02 04:06:09.024,Medan  Indonesia,420.0
8547,es_ES,1987.0,male,2012-10-02 04:07:50.018,Los Angeles  CA,-480.0
8548,en_US,1991.0,male,2012-10-02 04:10:33.939,Los Angeles  California,-420.0
8549,id_ID,1993.0,female,2012-10-02 04:10:35.516,Medan  Indonesia,420.0
8550,en_US,1982.0,female,2012-10-02 04:11:05.453,San Francisco  California,-480.0
8551,id_ID,1989.0,female,2012-10-02 04:11:30.070,Medan  Indonesia,420.0
8552,en_US,1982.0,female,2012-10-02 04:12:20.468,San Francisco  California,-420.0
8553,pt_BR,1971.0,male,2012-10-02 04:13:49.541,Porto Alegre,-120.0
8554,id_ID,1996.0,male,2012-10-02 04:14:14.851,Medan  Indonesia,420.0
8555,id_ID,1993.0,male,2012-10-02 04:17:17.724,Medan  Indonesia,420.0
8556,de_DE,1971.0,female,2012-10-02 04:17:44.527,Solingen,60.0
8557,id_ID,1992.0,male,2012-10-02 04:19:07.945,Medan  Indonesia,420.0
8558,en_GB,1984.0,male,2012-10-02 04:19:10.945,,240.0
8559,id_ID,1996.0,male,2012-10-02 04:19:39.316,Medan  Indonesia,420.0
8560,id_ID,1992.0,male,2012-10-02 04:25:05.955,Medan  Indonesia,420.0
8561,en_US,1992.0,female,2012-10-02 04:29:30.724,Medan  Indonesia,420.0
8562,en_US,1990.0,female,2012-10-02 04:29:34.354,Huntington Park  CA,-480.0
8563,en_US,1993.0,male,2012-10-02 04:29:49.405,Los Angeles  California,-480.0
8564,en_US,1966.0,male,2012-10-02 04:29:56.469,San Francisco  California,-480.0
8565,es_LA,1990.0,male,2012-10-02 04:31:58.336,Chetumal  23,-360.0
8566,id_ID,1992.0,male,2012-10-02 04:33:09.425,Simalungun  26,420.0
8567,id_ID,1977.0,male,2012-10-02 04:34:11.927,Jakarta  04,420.0
8568,pt_BR,1995.0,male,2012-10-02 04:34:52.820,,-180.0
8569,id_ID,1995.0,female,2012-10-02 04:35:05.047,Medan  26,270.0
8570,id_ID,1991.0,female,2012-10-02 04:36:45.106,Bekasi,420.0
8571,en_US,1994.0,male,2012-10-02 04:38:03.735,Roswell  GA,-300.0
8572,id_ID,1993.0,female,2012-10-02 04:46:02.009,Medan  Indonesia,420.0
8573,en_US,1990.0,female,2012-10-02 04:47:18.720,Long Beach  California,-480.0
8574,id_ID,1991.0,female,2012-10-02 04:47:37.326,Medan  Indonesia,420.0
8575,id_ID,1996.0,male,2012-10-02 04:53:03.201,Medan  Indonesia,420.0
8576,en_US,1998.0,female,2012-10-02 04:54:18.924,Long Beach  California,-420.0
8577,en_US,1994.0,female,2012-10-02 04:54:30.052,Moreno Valley  California,-480.0
8578,id_ID,1995.0,male,2012-10-02 04:55:23.111,Medan  Indonesia,420.0
8579,id_ID,1995.0,male,2012-10-02 04:55:23.724,Medan  Indonesia,420.0
8580,id_ID,1990.0,female,2012-10-02 04:58:07.500,Medan  Indonesia,420.0
8581,en_US,1982.0,male,2012-10-02 04:59:18.987,  ,-480.0
8582,id_ID,1990.0,female,2012-10-02 05:01:41.846,Tebing Tinggi,420.0
8583,en_US,1986.0,male,2012-10-02 05:02:00.441,San Francisco  California,-420.0
8584,id_ID,1997.0,male,2012-10-02 05:11:27.957,Medan  26,420.0
8585,id_ID,1996.0,male,2012-10-02 05:16:45.650,Medan  Indonesia,420.0
8586,id_ID,1994.0,male,2012-10-02 05:16:57.099,Medan  Indonesia,420.0
8587,id_ID,1992.0,male,2012-10-02 05:22:00.761,Medan  26,-300.0
8588,en_US,1987.0,female,2012-10-02 05:28:37.614,Medan  Indonesia,420.0
8589,id_ID,1990.0,male,2012-10-02 05:31:26.388,Medan  Indonesia,420.0
8590,id_ID,1945.0,male,2012-10-02 05:32:41.948,Medan  Indonesia,420.0
8591,id_ID,1991.0,female,2012-10-02 05:32:47.106,Medan  Indonesia,420.0
8592,id_ID,1994.0,male,2012-10-02 05:34:58.547,Medan  Indonesia,420.0
8593,id_ID,1987.0,male,2012-10-02 05:36:34.960,Medan  Indonesia,420.0
8594,id_ID,1993.0,male,2012-10-02 05:37:44.233,Medan  Indonesia,420.0
8595,id_ID,1993.0,female,2012-10-02 05:39:04.946,Medan  Indonesia,420.0
8596,id_ID,1993.0,male,2012-10-02 05:44:11.229,Medan  Indonesia,420.0
8597,id_ID,1997.0,female,2012-10-02 05:46:54.678,Medan  Indonesia,420.0
8598,id_ID,1998.0,female,2012-10-02 05:53:18.329,Medan  26,420.0
8599,en_US,1991.0,male,2012-10-02 05:53:57.679,La Puente  California,-420.0
8600,id_ID,1995.0,male,2012-10-02 05:57:04.314,  ,420.0
8601,id_ID,1994.0,female,2012-10-02 05:57:08.773,Medan  Indonesia,420.0
8602,en_US,1991.0,female,2012-10-02 05:59:44.319,Mandaluyong,480.0
8603,en_US,1992.0,male,2012-10-02 06:08:22.500,Makati  D9,480.0
8604,en_US,1991.0,male,2012-10-02 06:09:11.859,Garden Grove  California,-420.0
8605,id_ID,1996.0,male,2012-10-02 06:11:30.416,Medan  Indonesia,420.0
8606,pt_BR,1986.0,male,2012-10-02 06:11:34.063,,-120.0
8607,en_US,1991.0,female,2012-10-02 06:12:03.470,Moreno Valley  California,-420.0
8608,en_US,1990.0,male,2012-10-02 06:13:23.138,Medan  Indonesia,420.0
8609,id_ID,1992.0,female,2012-10-02 06:14:06.143,Medan  Indonesia,420.0
8610,en_US,1991.0,female,2012-10-02 06:14:55.483,Adelaide  05,630.0
8611,id_ID,1993.0,female,2012-10-02 06:16:00.788,Medan  Indonesia,420.0
8612,id_ID,1993.0,male,2012-10-02 06:18:03.870,Sigli  Aceh  Indonesia,420.0
8613,en_US,1975.0,female,2012-10-02 06:19:15.620,Sydney  Australia,600.0
8614,id_ID,1988.0,male,2012-10-02 06:21:27.069,Medan  Indonesia,420.0
8615,id_ID,1997.0,female,2012-10-02 06:24:08.023,Medan  Indonesia,420.0
8616,id_ID,1997.0,male,2012-10-02 06:26:12.842,Medan  Indonesia,420.0
8617,id_ID,1994.0,male,2012-10-02 06:29:03.550,Medan  26,420.0
8618,id_ID,1996.0,female,2012-10-02 06:32:20.399,Medan  Indonesia,420.0
8619,id_ID,1991.0,male,2012-10-02 06:40:40.704,Jakarta  Indonesia,420.0
8620,id_ID,1993.0,male,2012-10-02 06:40:55.524,Medan  Indonesia,480.0
8621,en_US,1979.0,female,2012-10-02 06:41:25.000,Belmont  California,-480.0
8622,id_ID,1987.0,female,2012-10-02 06:44:12.896,Medan  Indonesia,-60.0
8623,id_ID,1994.0,male,2012-10-02 06:45:36.569,Medan  Indonesia,420.0
8624,id_ID,1988.0,male,2012-10-02 06:51:39.484,Medan  Indonesia,420.0
8625,id_ID,1987.0,female,2012-10-02 06:53:11.138,Medan  Indonesia,420.0
8626,id_ID,1990.0,male,2012-10-02 06:58:57.639,Medan  Indonesia,420.0
8627,en_US,1990.0,female,2012-10-02 06:59:58.687,Bandung  Indonesia,420.0
8628,id_ID,1996.0,male,2012-10-02 07:00:53.695,Medan  Indonesia,420.0
8629,id_ID,1996.0,male,2012-10-02 07:03:52.368,Medan  Indonesia,420.0
8630,en_US,1991.0,male,2012-10-02 07:05:31.614,Los Angeles  California,330.0
8631,en_US,1989.0,female,2012-10-02 07:06:33.038,Medan  Indonesia,420.0
8632,en_US,1993.0,male,2012-10-02 07:08:35.557,Multan  04,-420.0
8633,id_ID,1995.0,male,2012-10-02 07:09:04.988,Medan  Indonesia,420.0
8634,fa_IR,1990.0,male,2012-10-02 07:09:52.007,  ,210.0
8635,en_US,1990.0,female,2012-10-02 07:12:43.233,Manila  Philippines,480.0
8636,id_ID,1991.0,male,2012-10-02 07:13:33.082,Medan  Indonesia,420.0
8637,id_ID,1994.0,male,2012-10-02 07:14:32.317,Bandung  30,420.0
8638,en_US,1988.0,male,2012-10-02 07:14:42.240,Montebello  CA,-480.0
8639,id_ID,1986.0,female,2012-10-02 07:17:12.324,Medan  Indonesia,420.0
8640,id_ID,1993.0,female,2012-10-02 07:20:16.527,Medan  Indonesia,420.0
8641,id_ID,1998.0,female,2012-10-02 07:24:50.325,Jakarta  Indonesia,420.0
8642,id_ID,1998.0,female,2012-10-02 07:25:31.657,  ,420.0
8643,id_ID,1989.0,female,2012-10-02 07:26:01.001,Medan  Indonesia,420.0
8644,id_ID,1988.0,female,2012-10-02 07:28:09.555,Medan  Indonesia,420.0
8645,id_ID,1993.0,male,2012-10-02 07:30:05.104,Medan  Indonesia,420.0
8646,id_ID,1995.0,male,2012-10-02 07:33:16.955,Medan  Indonesia,420.0
8647,id_ID,1994.0,female,2012-10-02 07:33:48.676,Medan  Indonesia,420.0
8648,id_ID,1991.0,female,2012-10-02 07:34:26.994,Medan  Indonesia,420.0
8649,en_US,1980.0,male,2012-10-02 07:49:05.451,Menlo Park  CA,
8650,id_ID,1982.0,male,2012-10-02 07:50:27.619,Medan  Indonesia,420.0
8651,id_ID,1997.0,male,2012-10-02 07:50:49.432,Medan  Indonesia,-480.0
8652,id_ID,1993.0,female,2012-10-02 07:54:29.239,Stabat  Sumatera Utara  Indonesia,420.0
8653,id_ID,1994.0,male,2012-10-02 07:55:13.852,Medan  Indonesia,420.0
8654,id_ID,1996.0,male,2012-10-02 07:57:30.360,Medan  Indonesia,420.0
8655,id_ID,1996.0,male,2012-10-02 07:57:44.970,Medan  Indonesia,420.0
8656,id_ID,1998.0,male,2012-10-02 07:58:14.816,,420.0
8657,en_US,1998.0,female,2012-10-02 07:58:18.436,Medan  Indonesia,420.0
8658,id_ID,1991.0,male,2012-10-02 07:58:24.811,Medan  Indonesia,420.0
8659,id_ID,1985.0,male,2012-10-02 08:00:21.353,Medan  Indonesia,420.0
8660,id_ID,1993.0,male,2012-10-02 08:02:39.201,Medan  Indonesia,420.0
8661,id_ID,1993.0,female,2012-10-02 08:03:23.255,Medan  Indonesia,420.0
8662,en_US,1991.0,female,2012-10-02 08:04:24.492,Jakarta  04,420.0
8663,id_ID,1999.0,male,2012-10-02 08:06:30.300,Medan  Indonesia,420.0
8664,id_ID,1988.0,male,2012-10-02 08:11:12.136,Medan  Indonesia,420.0
8665,id_ID,1997.0,male,2012-10-02 08:11:25.860,Medan  Indonesia,420.0
8666,id_ID,1995.0,female,2012-10-02 08:12:38.912,Medan  Indonesia,420.0
8667,id_ID,1994.0,male,2012-10-02 08:16:35.075,Medan  Indonesia,420.0
8668,id_ID,1997.0,male,2012-10-02 08:17:09.111,Medan  Indonesia,420.0
8669,id_ID,1992.0,female,2012-10-02 08:17:48.657,Surabaia  Jawa Timur  Indonesia,-480.0
8670,en_US,1994.0,male,2012-10-02 08:17:49.127,Shillong  18,330.0
8671,id_ID,1999.0,female,2012-10-02 08:23:29.316,Bekasi  30,420.0
8672,id_ID,1992.0,male,2012-10-02 08:25:58.129,Bandung  Indonesia,420.0
8673,id_ID,1998.0,female,2012-10-02 08:26:23.261,Medan  Indonesia,-480.0
8674,id_ID,1995.0,male,2012-10-02 08:32:41.496,Medan  Indonesia,420.0
8675,id_ID,1996.0,female,2012-10-02 08:34:39.390,Bekasi,420.0
8676,id_ID,1991.0,male,2012-10-02 08:36:02.004,Medan  Indonesia,420.0
8677,id_ID,1995.0,male,2012-10-02 08:38:16.954,Medan  Indonesia,420.0
8678,id_ID,1996.0,female,2012-10-02 08:40:26.429,Medan  Indonesia,420.0
8679,fa_IR,1988.0,male,2012-10-02 08:42:29.610,  ,210.0
8680,id_ID,1985.0,male,2012-10-02 08:42:35.272,Medan  Indonesia,420.0
8681,id_ID,1996.0,male,2012-10-02 08:46:24.294,Medan  Indonesia,420.0
8682,id_ID,1993.0,male,2012-10-02 08:49:37.605,Medan  Indonesia,420.0
8683,en_US,1985.0,female,2012-10-02 08:50:11.603,Medan  Indonesia,420.0
8684,id_ID,1997.0,male,2012-10-02 08:50:20.964,Medan  26,420.0
8685,id_ID,1994.0,male,2012-10-02 08:50:53.312,Medan  Indonesia,420.0
8686,id_ID,1994.0,male,2012-10-02 08:51:43.971,Jakarta  Indonesia,420.0
8687,id_ID,1992.0,male,2012-10-02 08:52:09.286,Medan  Indonesia,420.0
8688,id_ID,1995.0,male,2012-10-02 08:53:53.531,Medan  Indonesia,420.0
8689,id_ID,1993.0,male,2012-10-02 08:54:47.780,Jakarta  Indonesia,420.0
8690,en_US,1993.0,male,2012-10-02 08:55:21.168,Battambang,420.0
8691,id_ID,1993.0,male,2012-10-02 08:56:18.270,Medan  26,420.0
8692,id_ID,1994.0,female,2012-10-02 08:56:43.101,Medan  Indonesia,420.0
8693,id_ID,1992.0,male,2012-10-02 08:58:57.365,  ,420.0
8694,ar_AR,1989.0,male,2012-10-02 09:01:46.506,Los Angeles  California,180.0
8695,id_ID,1987.0,male,2012-10-02 09:04:19.477,Tebing Tinggi,420.0
8696,id_ID,1990.0,female,2012-10-02 09:05:33.444,Jakarta  04,-480.0
8697,id_ID,1989.0,male,2012-10-02 09:09:46.492,Medan  Indonesia,780.0
8698,id_ID,1981.0,male,2012-10-02 09:13:29.549,Medan  Indonesia,420.0
8699,en_US,,female,2012-10-02 09:13:56.490,Tucson  AZ,-420.0
8700,id_ID,1994.0,male,2012-10-02 09:14:54.939,Medan  Indonesia,420.0
8701,id_ID,1997.0,female,2012-10-02 09:20:30.119,Medan  Indonesia,420.0
8702,id_ID,1998.0,male,2012-10-02 09:20:32.035,London  United Kingdom,420.0
8703,id_ID,1992.0,male,2012-10-02 09:25:37.196,Medan  Indonesia,-60.0
8704,id_ID,1996.0,male,2012-10-02 09:27:31.116,Medan  Indonesia,420.0
8705,id_ID,1994.0,male,2012-10-02 09:32:06.089,Medan  Indonesia,420.0
8706,id_ID,1994.0,male,2012-10-02 09:35:02.954,Medan  Indonesia,420.0
8707,en_US,1995.0,male,2012-10-02 09:36:05.583,Medan  Indonesia,420.0
8708,id_ID,1997.0,male,2012-10-02 09:36:20.525,Medan  Indonesia,420.0
8709,fa_IR,1994.0,male,2012-10-02 09:38:11.375,  ,210.0
8710,id_ID,1997.0,female,2012-10-02 09:38:36.898,Medan  Indonesia,420.0
8711,id_ID,1997.0,female,2012-10-02 09:39:58.199,Jakarta  04,420.0
8712,en_US,1992.0,female,2012-10-02 09:40:33.718,Quezon City  Philippines,480.0
8713,id_ID,1995.0,female,2012-10-02 09:44:33.909,Bekasi,420.0
8714,en_US,1993.0,male,2012-10-02 09:45:57.667,  ,480.0
8715,id_ID,1990.0,female,2012-10-02 09:48:04.989,Medan  Indonesia,420.0
8716,ar_AR,1988.0,male,2012-10-02 09:52:03.193,undefined  undefined,180.0
8717,id_ID,1995.0,,2012-10-02 09:54:25.753,Medan  Indonesia,420.0
8718,id_ID,1989.0,male,2012-10-02 09:55:18.381,Medan  Indonesia,420.0
8719,id_ID,1997.0,male,2012-10-02 09:55:41.924,Medan  Indonesia,420.0
8720,id_ID,1997.0,male,2012-10-02 09:56:19.335,Medan  Indonesia,420.0
8721,id_ID,1997.0,female,2012-10-02 09:57:12.918,Medan  Indonesia,420.0
8722,id_ID,1996.0,female,2012-10-02 10:02:32.772,Bekasi,420.0
8723,id_ID,1990.0,female,2012-10-02 10:03:47.735,Medan  Indonesia,420.0
8724,id_ID,1998.0,female,2012-10-02 10:03:56.734,Medan  Indonesia,420.0
8725,id_ID,1997.0,female,2012-10-02 10:06:43.103,Medan  Indonesia,420.0
8726,id_ID,1996.0,male,2012-10-02 10:08:30.710,Medan  Indonesia,420.0
8727,id_ID,1996.0,male,2012-10-02 10:09:15.647,Medan  Indonesia,420.0
8728,id_ID,1973.0,male,2012-10-02 10:09:21.642,Medan  Indonesia,420.0
8729,id_ID,1994.0,male,2012-10-02 10:10:32.628,Medan  Indonesia,-420.0
8730,en_US,1991.0,male,2012-10-02 10:14:47.117,Los Angeles  California,-420.0
8731,id_ID,1997.0,male,2012-10-02 10:19:59.695,Medan  Indonesia,420.0
8732,id_ID,1993.0,female,2012-10-02 10:20:22.526,Medan  Indonesia,330.0
8733,en_US,1990.0,female,2012-10-02 10:20:26.446,Quezon City  Philippines,480.0
8734,id_ID,1996.0,female,2012-10-02 10:22:02.871,Medan  Indonesia,420.0
8735,id_ID,1994.0,female,2012-10-02 10:23:26.890,Medan  Indonesia,420.0
8736,en_US,1988.0,female,2012-10-02 10:24:29.429,Medan  Indonesia,450.0
8737,id_ID,1997.0,male,2012-10-02 10:25:48.898,Medan  Indonesia,420.0
8738,id_ID,1996.0,female,2012-10-02 10:28:23.892,Medan  Indonesia,420.0
8739,id_ID,1995.0,male,2012-10-02 10:30:53.520,Medan  Indonesia,420.0
8740,id_ID,1995.0,male,2012-10-02 10:37:14.784,Medan  Indonesia,420.0
8741,id_ID,1991.0,male,2012-10-02 10:41:57.426,Medan  Indonesia,420.0
8742,id_ID,1992.0,male,2012-10-02 10:44:11.127,Medan  Indonesia,420.0
8743,id_ID,1994.0,male,2012-10-02 10:45:06.767,Binjai,420.0
8744,en_US,1991.0,male,2012-10-02 10:47:20.645,  ,210.0
8745,id_ID,1998.0,male,2012-10-02 10:49:26.058,Jakarta  Indonesia,420.0
8746,en_US,1990.0,male,2012-10-02 10:49:26.367,Los Angeles  California,330.0
8747,id_ID,1997.0,female,2012-10-02 10:50:13.895,Bandung  Indonesia,480.0
8748,id_ID,1994.0,male,2012-10-02 10:55:54.429,Surabaya  08,420.0
8749,id_ID,1994.0,male,2012-10-02 10:57:07.699,Tebing Tinggi,420.0
8750,en_US,1992.0,male,2012-10-02 10:57:30.127,Medan  Indonesia,420.0
8751,id_ID,1994.0,male,2012-10-02 10:58:21.558,Medan  Indonesia,420.0
8752,id_ID,1992.0,male,2012-10-02 10:58:57.950,Medan  Indonesia,420.0
8753,en_US,1988.0,male,2012-10-02 11:00:33.157,Cainta  Rizal,510.0
8754,id_ID,1991.0,male,2012-10-02 11:02:47.297,Medan  Indonesia,420.0
8755,en_US,1998.0,female,2012-10-02 11:02:49.005,Kalibo Town  Aklan  Philippines,480.0
8756,id_ID,1988.0,male,2012-10-02 11:03:31.385,Medan  Indonesia,420.0
8757,id_ID,1994.0,male,2012-10-02 11:08:10.146,Medan  Indonesia,420.0
8758,id_ID,1996.0,female,2012-10-02 11:15:34.431,Medan  26,420.0
8759,id_ID,1992.0,female,2012-10-02 11:15:59.591,Medan  Indonesia,420.0
8760,ar_AR,1989.0,male,2012-10-02 11:16:39.053,San Jose  CA,180.0
8761,id_ID,1995.0,male,2012-10-02 11:18:46.120,Medan  Indonesia,420.0
8762,id_ID,1994.0,male,2012-10-02 11:19:58.800,Medan  Indonesia,420.0
8763,id_ID,1991.0,male,2012-10-02 11:20:01.932,Medan  Indonesia,420.0
8764,id_ID,1994.0,female,2012-10-02 11:21:02.394,Tebing Tinggi,420.0
8765,id_ID,1991.0,male,2012-10-02 11:22:46.299,Bekasi,420.0
8766,id_ID,1991.0,male,2012-10-02 11:22:50.392,Medan  Indonesia,420.0
8767,id_ID,1996.0,male,2012-10-02 11:24:48.719,Medan  Indonesia,420.0
8768,en_US,1991.0,female,2012-10-02 11:24:51.470,Makati,480.0
8769,en_GB,1993.0,male,2012-10-02 11:26:22.623,Columbus  OH,210.0
8770,id_ID,1910.0,female,2012-10-02 11:28:26.557,Taipei  03,480.0
8771,id_ID,1991.0,female,2012-10-02 11:28:46.863,Jakarta  04,420.0
8772,id_ID,1992.0,female,2012-10-02 11:29:41.342,  ,420.0
8773,id_ID,1991.0,male,2012-10-02 11:29:43.055,Bekasi,420.0
8774,id_ID,1994.0,male,2012-10-02 11:32:18.830,Bekasi,420.0
8775,id_ID,1991.0,female,2012-10-02 11:33:35.456,Jakarta  04,420.0
8776,en_US,1992.0,male,2012-10-02 11:36:06.881,Quezon City,480.0
8777,id_ID,1996.0,female,2012-10-02 11:37:19.375,Medan  Indonesia,420.0
8778,ar_AR,1990.0,male,2012-10-02 11:42:51.544,  ,180.0
8779,id_ID,1995.0,female,2012-10-02 11:43:12.096,Medan  Indonesia,420.0
8780,id_ID,1995.0,male,2012-10-02 11:43:41.968,Medan  Indonesia,420.0
8781,id_ID,1990.0,male,2012-10-02 11:44:25.633,Medan  26,420.0
8782,id_ID,1997.0,male,2012-10-02 11:44:33.865,DKI Jakarta,420.0
8783,id_ID,1994.0,male,2012-10-02 11:48:35.448,Medan  Indonesia,420.0
8784,id_ID,1998.0,male,2012-10-02 11:52:47.270,Medan  Indonesia,420.0
8785,id_ID,1992.0,female,2012-10-02 11:53:47.882,Bekasi,420.0
8786,fa_IR,1991.0,male,2012-10-02 11:55:13.882,  ,210.0
8787,id_ID,1996.0,female,2012-10-02 11:59:36.443,Medan  Indonesia,420.0
8788,id_ID,1994.0,female,2012-10-02 12:01:37.203,Jakarta  04,420.0
8789,id_ID,1997.0,male,2012-10-02 12:04:16.070,Medan  Indonesia,450.0
8790,id_ID,1996.0,female,2012-10-02 12:04:51.614,Bekasi,420.0
8791,ar_AR,1992.0,male,2012-10-02 12:06:02.593,Los Angeles  California,180.0
8792,ar_AR,1993.0,male,2012-10-02 12:06:23.224,  ,180.0
8793,id_ID,1997.0,female,2012-10-02 12:09:08.225,Bekasi,420.0
8794,id_ID,1994.0,female,2012-10-02 12:11:37.477,Medan  Indonesia,420.0
8795,id_ID,1994.0,male,2012-10-02 12:12:08.945,Medan  Indonesia,420.0
8796,id_ID,1997.0,female,2012-10-02 12:12:28.076,Medan  Indonesia,420.0
8797,id_ID,1990.0,female,2012-10-02 12:12:32.717,Medan  Indonesia,420.0
8798,en_US,1992.0,female,2012-10-02 12:13:33.742,Manila  Philippines,480.0
8799,en_US,1991.0,female,2012-10-02 12:14:43.364,Bekasi,420.0
8800,en_US,1987.0,male,2012-10-02 12:14:55.866,Los Angeles  California,120.0
8801,id_ID,1992.0,female,2012-10-02 12:18:25.200,Medan  Indonesia,420.0
8802,it_IT,1993.0,male,2012-10-02 12:19:58.344,Los Angeles  California,120.0
8803,id_ID,1995.0,male,2012-10-02 12:21:02.055,Medan  Indonesia,420.0
8804,id_ID,1995.0,male,2012-10-02 12:21:19.043,Medan  Indonesia,420.0
8805,id_ID,1990.0,male,2012-10-02 12:22:02.130,Medan  Indonesia,-360.0
8806,id_ID,1996.0,male,2012-10-02 12:26:24.210,Medan  Indonesia,420.0
8807,id_ID,1998.0,female,2012-10-02 12:28:21.594,Medan  Indonesia,420.0
8808,id_ID,1998.0,male,2012-10-02 12:30:45.049,DKI Jakarta,-420.0
8809,id_ID,1995.0,male,2012-10-02 12:31:16.601,Medan  Indonesia,420.0
8810,id_ID,1996.0,male,2012-10-02 12:31:51.537,Medan  Indonesia,420.0
8811,pt_BR,1993.0,female,2012-10-02 12:35:45.521,Canoas  23,-180.0
8812,id_ID,1996.0,male,2012-10-02 12:36:34.230,Medan  Indonesia,420.0
8813,en_US,1991.0,female,2012-10-02 12:37:24.669,Quezon City  Philippines,480.0
8814,id_ID,1997.0,male,2012-10-02 12:37:37.057,Medan  Indonesia,420.0
8815,id_ID,1993.0,male,2012-10-02 12:38:12.151,Medan  Indonesia,420.0
8816,id_ID,1994.0,male,2012-10-02 12:38:50.421,Medan  Indonesia,420.0
8817,id_ID,1997.0,female,2012-10-02 12:39:39.404,Medan  Indonesia,420.0
8818,id_ID,1996.0,male,2012-10-02 12:40:15.925,Medan  Indonesia,420.0
8819,id_ID,1994.0,male,2012-10-02 12:41:54.766,Houston  Texas,420.0
8820,en_US,1992.0,female,2012-10-02 12:42:58.466,Medan  Indonesia,420.0
