user,event,invited,timestamp,interested,not_interested
4785,1146380,1,2012-09-28 19:32:53.377,1,0
4785,889597,1,2012-09-12 15:27:18.395,1,0
4785,888980,0,2012-09-12 15:27:18.395,0,0
4785,878296,0,2012-09-12 15:27:18.395,0,0
4785,895840,0,2012-09-12 15:27:18.395,0,0
4785,,0,2012-09-12 15:31:11.125,1,0
4785,2306755,0,2012-09-12 15:27:18.395,0,0
4785,1055331,1,2012-09-28 19:32:53.377,0,0
4785,1421448,0,2012-10-19 02:29:13.323,1,0
4785,1067315,1,2012-09-28 19:32:53.377,0,0
4785,1493395,1,2012-10-19 02:29:13.323,0,0
4785,1110227,0,2012-09-28 19:32:53.377,0,0
4785,1065924,1,2012-09-28 19:32:53.377,0,0
4785,1454307,0,2012-10-19 02:29:13.323,0,0
4785,1499599,1,2012-10-19 02:29:13.323,0,0
4785,1524732,0,2012-10-19 02:29:13.323,0,0
4785,1093928,1,2012-09-28 19:32:53.377,0,0
12101,1387762,0,2012-10-14 11:32:02.441,0,0
12101,1380109,0,2012-10-14 11:32:02.441,0,0
12101,1345583,0,2012-10-14 11:32:02.441,0,0
12101,1393875,0,2012-10-14 11:32:02.441,0,0
12101,1380071,1,2012-10-14 11:32:02.441,0,0
12101,1393852,0,2012-10-14 11:32:02.441,1,0
8476,1182052,0,2012-10-02 00:56:13.404,0,0
8476,1184938,0,2012-10-02 00:56:13.404,0,0
8476,1141289,0,2012-10-02 00:56:13.404,0,0
8476,1566551,0,2012-10-02 00:56:13.404,0,0
8476,1045444,0,2012-10-02 00:56:13.404,1,0
8476,2352536,0,2012-10-02 00:56:13.404,0,0
27668,1766225,0,2012-11-01 07:26:16.111,1,0
27668,1944259,0,2012-11-01 07:25:54.751,1,0
27668,1985667,0,2012-11-01 07:25:54.751,0,0
27668,,0,2012-11-01 07:25:54.751,0,0
27668,1807053,0,2012-11-01 07:25:54.751,0,0
27668,1850522,0,2012-11-01 07:25:54.751,0,0
27668,,0,2012-11-01 07:25:54.751,0,0
28008,1847815,0,2012-11-01 08:52:38.760,0,0
28008,1775759,0,2012-11-01 08:52:38.760,0,0
28008,1834889,0,2012-11-01 08:52:38.760,0,0
28008,1834854,0,2012-11-01 08:52:38.760,1,0
28008,1806207,0,2012-11-01 08:52:47.881,1,0
28008,1770343,0,2012-11-01 08:52:38.760,0,0
22623,1809227,0,2012-10-30 14:42:38.710,1,0
22623,1788610,0,2012-10-30 14:41:34.875,1,0
22623,1806403,0,2012-10-30 14:41:34.875,0,0
22623,1749505,0,2012-10-30 14:41:34.875,0,0
22623,1772140,0,2012-10-30 14:41:34.875,0,0
22623,1701285,0,2012-10-30 14:41:34.875,0,0
22623,1740051,0,2012-10-30 14:41:34.875,0,0
22623,1796434,0,2012-10-30 14:42:31.554,1,0
29492,1851138,0,2012-11-04 04:39:03.424,0,0
29492,1844758,0,2012-11-04 04:39:03.424,0,0
29492,1877844,0,2012-11-04 04:39:03.424,0,0
29492,1944259,0,2012-11-04 04:39:03.424,1,0
16190,,0,2012-10-27 12:34:13.812,1,0
16190,1695690,1,2012-10-27 12:34:13.812,0,0
16190,1611030,0,2012-10-27 12:34:13.812,0,0
16190,1671475,0,2012-10-27 12:34:13.812,0,0
16190,1613425,0,2012-10-27 12:34:13.812,0,0
16190,1612721,0,2012-10-27 12:34:13.812,0,0
16290,1642309,0,2012-10-27 13:31:37.729,0,0
16290,1662658,0,2012-10-27 13:31:37.729,0,0
16290,1724787,0,2012-10-27 13:31:37.729,0,0
16290,1712051,0,2012-10-27 13:31:37.729,0,0
16290,1790316,0,2012-10-27 13:31:37.729,1,0
16290,1612637,0,2012-10-27 13:31:37.729,0,0
25926,1766504,0,2012-10-31 17:47:48.010,1,0
25926,1788199,0,2012-10-31 17:47:48.010,0,0
25926,1796557,0,2012-10-31 17:47:48.010,0,0
25926,1719980,0,2012-10-31 17:47:48.010,0,0
25926,1850522,0,2012-10-31 17:47:59.198,1,0
25926,,0,2012-10-31 17:47:48.010,0,0
25926,,0,2012-10-31 17:47:48.010,0,0
29612,1862328,1,2012-11-04 08:10:52.775,0,0
29612,1874308,0,2012-11-04 08:11:47.774,1,0
29612,1903295,0,2012-11-04 08:10:52.775,0,0
29612,1850006,0,2012-11-04 08:12:19.091,1,0
29612,1871854,0,2012-11-04 08:10:52.775,0,0
29612,1874527,0,2012-11-04 08:10:52.775,0,0
29612,1903548,1,2012-11-04 08:10:52.775,1,0
5922,992561,0,2012-09-24 11:10:54.084,1,0
5922,1022642,0,2012-09-24 11:10:54.084,0,0
5922,1016024,0,2012-09-24 11:10:54.084,0,0
5922,1008951,0,2012-09-24 11:10:54.084,0,0
5922,1004863,0,2012-09-24 11:10:54.084,0,0
5922,1000910,0,2012-09-24 11:10:54.084,0,0
11189,1329299,0,2012-10-08 18:35:41.014,1,0
11189,1249013,0,2012-10-08 18:35:39.489,0,0
11189,1281008,0,2012-10-08 18:35:39.489,0,0
11189,1261276,0,2012-10-08 18:35:39.489,0,0
11189,1270808,0,2012-10-08 18:35:39.489,1,0
20635,1748779,0,2012-10-30 02:32:46.911,1,0
20635,1798545,0,2012-10-30 02:32:46.911,0,0
20635,1772194,0,2012-10-30 02:32:46.911,0,0
20635,1735066,0,2012-10-30 02:32:46.911,0,0
20635,1804421,0,2012-10-30 02:32:46.911,0,0
20635,1772296,0,2012-10-30 02:32:46.911,0,0
27627,1830659,0,2012-11-01 07:12:03.785,0,0
27627,1766504,0,2012-11-01 07:12:03.785,1,0
27627,1807053,0,2012-11-01 07:12:03.785,0,0
27627,1750446,0,2012-11-01 07:12:03.785,0,0
27627,,0,2012-11-01 07:12:03.785,0,0
27627,,0,2012-11-01 07:12:03.785,0,0
6388,1054638,0,2012-09-26 03:22:54.720,1,0
6388,1053077,0,2012-09-26 03:23:12.366,1,0
6388,1053137,0,2012-09-26 03:22:41.470,1,0
6388,1067314,0,2012-09-26 03:22:32.798,0,0
6388,1027989,0,2012-09-26 03:22:32.798,0,0
6388,1013093,0,2012-09-26 03:22:32.798,0,0
6388,1053161,0,2012-09-26 03:23:13.885,1,0
6388,1050302,0,2012-09-26 03:22:32.798,1,0
6388,1086498,0,2012-09-26 03:23:54.093,1,0
6723,1095614,0,2012-09-27 01:19:04.412,1,0
6723,1055669,0,2012-09-27 01:18:19.053,1,0
6723,1054498,0,2012-09-27 01:18:19.053,0,0
6723,1053505,0,2012-09-27 01:18:19.053,0,0
6723,1040869,0,2012-09-27 01:18:19.053,0,0
6723,1119933,0,2012-09-27 01:18:19.053,0,0
6723,1080075,0,2012-09-27 01:18:46.797,1,0
6723,1094845,0,2012-09-27 01:18:19.053,0,0
6723,1080267,0,2012-09-27 01:18:56.356,1,0
14882,1566359,0,2012-10-26 07:46:23.935,0,0
14882,1627823,0,2012-10-26 07:47:08.891,1,0
14882,1684925,0,2012-10-26 07:46:23.935,0,0
14882,1690078,0,2012-10-26 07:46:23.935,0,0
14882,1699601,0,2012-10-26 07:46:23.935,0,0
14882,1621866,0,2012-10-26 07:46:38.531,1,0
14882,1700419,0,2012-10-26 07:46:23.935,0,0
14882,1706472,0,2012-10-26 07:46:23.935,1,0
20989,1706291,0,2012-10-30 05:28:08.398,0,0
20989,1724966,0,2012-10-30 05:28:08.398,0,0
20989,1719498,0,2012-10-30 05:28:08.398,0,0
20989,1719980,0,2012-10-30 05:28:14.658,1,0
20989,1720268,0,2012-10-30 05:28:08.398,0,0
20989,1944259,0,2012-10-30 05:28:08.398,1,0
30873,1927640,0,2012-11-06 14:06:17.164,0,0
30873,1974075,0,2012-11-06 14:06:17.164,0,0
30873,1972963,0,2012-11-06 14:06:17.164,0,0
30873,1974319,0,2012-11-06 14:06:17.164,0,0
30873,1927450,1,2012-11-06 14:06:17.164,1,0
30873,1928533,0,2012-11-06 14:06:17.164,0,0
7587,1255861,0,2012-10-06 09:09:39.689,1,0
7587,1182052,0,2012-10-06 09:09:39.689,0,0
7587,1243675,0,2012-10-06 09:09:39.689,0,0
7587,1243128,0,2012-10-06 09:09:39.689,0,0
7587,1182773,0,2012-10-06 09:09:39.689,0,0
7587,1184938,0,2012-10-06 09:09:39.689,0,0
22631,,0,2012-10-30 14:45:11.733,0,0
22631,1720268,0,2012-10-30 14:45:11.733,1,0
22631,1990810,1,2012-10-30 14:49:35.257,1,0
22631,1706291,0,2012-10-30 14:45:11.733,0,0
22631,1807053,0,2012-10-30 14:45:11.733,0,0
22631,1772292,0,2012-10-30 14:45:11.733,0,0
22631,1750446,0,2012-10-30 14:45:11.733,0,0
28191,,0,2012-11-01 09:33:30.163,0,0
28191,1813031,0,2012-11-01 10:03:16.082,1,0
28191,1772642,0,2012-11-01 09:33:30.163,0,0
28191,,0,2012-11-01 09:33:30.163,0,0
28191,1985667,0,2012-11-01 09:33:30.163,0,0
28191,1766504,0,2012-11-01 09:33:30.163,1,0
28191,1796557,0,2012-11-01 09:33:30.163,0,0
34842,2376990,0,2012-11-19 03:23:31.806,0,0
34842,2308326,0,2012-11-19 03:23:31.806,1,0
34842,2348307,0,2012-11-19 03:23:31.806,0,0
34842,2348862,0,2012-11-19 03:23:31.806,0,0
34842,2348685,0,2012-11-19 03:23:31.806,0,0
34842,2313918,0,2012-11-19 03:23:31.806,0,0
30799,,0,2012-11-06 11:11:51.224,1,0
30799,1964032,0,2012-11-06 11:11:36.134,1,0
30799,1896406,0,2012-11-06 11:11:36.134,0,0
30799,2021989,0,2012-11-06 11:11:36.134,0,0
30799,1881260,0,2012-11-06 11:11:36.134,0,0
30799,1985866,0,2012-11-06 11:11:36.134,0,0
30799,1913831,0,2012-11-06 11:11:36.134,0,0
14916,1691086,0,2012-10-26 08:39:13.941,0,0
14916,1806207,0,2012-10-26 08:39:13.941,1,0
14916,1709580,0,2012-10-26 08:39:13.941,0,0
14916,,0,2012-10-26 08:39:13.941,0,0
14916,1608999,0,2012-10-26 08:39:13.941,0,0
14916,1621866,0,2012-10-26 08:39:16.986,1,0
14916,1709805,0,2012-10-26 08:39:13.941,0,0
14916,1552482,0,2012-10-26 08:39:26.047,1,0
19553,1684419,0,2012-10-29 14:16:09.682,1,0
19553,1787052,0,2012-10-29 14:16:09.682,0,0
19553,1706850,0,2012-10-29 14:16:09.682,0,0
19553,1748667,0,2012-10-29 14:16:09.682,0,0
19553,1700731,0,2012-10-29 14:16:09.682,0,0
19553,1707886,0,2012-10-29 14:16:09.682,0,0
7421,1090184,0,2012-09-29 15:11:56.849,0,0
7421,1099432,0,2012-09-29 15:11:56.849,1,0
7421,1103343,0,2012-09-29 15:11:56.849,0,0
7421,1099602,0,2012-09-29 15:11:56.849,0,0
7421,1090349,0,2012-09-29 15:11:56.849,0,0
7421,1063624,0,2012-09-29 15:11:56.849,0,0
14417,1642654,0,2012-10-25 12:27:45.002,0,0
14417,1564871,0,2012-10-25 12:27:45.002,1,0
14417,1607954,0,2012-10-25 12:31:31.326,1,0
14417,1551587,0,2012-10-25 12:27:45.002,0,0
14417,,0,2012-10-25 12:27:45.002,0,0
14417,1660640,0,2012-10-25 12:27:45.002,0,0
3074,402858,0,2012-07-18 14:43:33.665,0,1
3074,408954,0,2012-07-18 14:45:22.430,0,0
3074,421001,0,2012-07-18 14:45:25.482,1,0
3074,402910,0,2012-07-18 14:43:34.676,0,1
3074,409106,0,2012-07-18 14:45:31.587,0,1
3074,425990,0,2012-07-18 14:45:34.644,0,1
3074,402877,0,2012-07-18 14:43:37.219,0,1
3074,435915,0,2012-07-18 14:45:38.677,0,1
3074,258746,0,2012-07-18 14:45:41.708,0,1
3074,439233,0,2012-07-18 14:46:10.891,0,1
3074,375622,0,2012-07-18 14:46:14.949,0,1
3074,432289,0,2012-07-18 14:45:22.430,1,0
3074,404074,0,2012-07-18 14:43:49.352,0,1
3074,403868,0,2012-07-18 14:43:50.389,0,1
3074,411488,0,2012-07-18 14:45:11.884,0,1
3074,559856,0,2012-07-18 14:45:08.837,0,1
3074,405563,0,2012-07-18 14:43:52.455,0,1
3074,403659,0,2012-07-18 14:43:51.458,0,1
3074,424136,0,2012-07-18 14:45:22.430,0,0
3074,417173,0,2012-07-18 14:45:22.430,0,0
3074,,0,2012-07-18 14:45:22.430,0,0
3074,401991,0,2012-07-18 14:43:26.005,0,1
3074,402586,0,2012-07-18 14:43:29.585,0,1
3074,402797,0,2012-07-18 14:43:32.630,0,1
3074,411986,0,2012-07-18 14:45:22.430,0,0
17831,1671538,0,2012-10-28 10:34:07.661,1,0
17831,1708058,0,2012-10-28 10:34:07.661,0,0
17831,1748855,0,2012-10-28 10:34:07.661,0,0
17831,1712562,0,2012-10-28 10:34:07.661,0,0
17831,1748886,0,2012-10-28 10:34:07.661,0,0
17831,1699800,0,2012-10-28 10:34:07.661,0,0
5280,951350,0,2012-09-21 05:48:42.669,0,0
5280,954383,0,2012-09-21 05:48:42.669,0,0
5280,941539,0,2012-09-21 05:48:42.669,0,0
5280,1003834,0,2012-09-21 05:48:42.669,0,0
5280,968036,0,2012-09-21 05:48:42.669,0,0
5280,1028323,0,2012-09-21 05:48:42.669,1,0
8848,1125604,0,2012-10-02 13:28:46.577,0,0
8848,1157449,0,2012-10-02 13:28:46.577,0,0
8848,1566551,0,2012-10-02 13:28:46.577,0,0
8848,1214637,0,2012-10-02 13:28:46.577,0,0
8848,1117516,0,2012-10-02 13:28:46.577,1,0
8848,1135712,0,2012-10-02 13:28:46.577,0,0
23627,1789052,0,2012-10-30 23:23:55.204,0,0
23627,1802461,0,2012-10-30 23:23:55.204,0,0
23627,1694297,0,2012-10-30 23:23:55.204,1,0
23627,1758749,0,2012-10-30 23:23:55.204,0,0
23627,1806230,1,2012-10-30 23:23:55.204,0,0
23627,1706825,0,2012-10-30 23:23:55.204,0,0
23627,1711882,0,2012-10-30 23:24:37.795,1,0
22606,1739792,0,2012-10-30 14:35:34.670,0,0
22606,1719980,0,2012-10-30 14:35:34.670,0,0
22606,1706291,0,2012-10-30 14:35:34.670,0,0
22606,,0,2012-10-30 14:35:34.670,0,0
22606,1813031,0,2012-10-30 14:35:34.670,0,0
22606,1741149,0,2012-10-30 14:35:34.670,1,0
10700,1366965,0,2012-10-14 16:35:22.306,1,0
10700,1396234,1,2012-10-14 16:34:53.494,0,0
10700,1388902,1,2012-10-14 16:34:53.494,1,0
10700,1392710,1,2012-10-14 16:34:53.494,0,0
10700,1395256,1,2012-10-14 16:34:53.494,0,0
10700,1391645,1,2012-10-14 16:34:53.494,0,0
10700,1371566,1,2012-10-14 16:34:53.494,0,0
14801,1940504,0,2012-11-09 16:49:50.881,1,0
14801,,0,2012-11-09 16:49:50.881,0,0
14801,1936906,0,2012-11-09 16:49:50.881,0,0
14801,2014324,0,2012-11-09 16:49:50.881,0,0
14801,1999135,0,2012-11-09 16:49:50.881,0,0
14801,1951913,0,2012-11-09 16:49:50.881,0,0
9170,1213728,0,2012-10-03 03:05:37.819,0,0
9170,1178754,0,2012-10-02 13:05:37.000,0,0
9170,1173791,0,2012-10-03 03:05:37.819,0,0
9170,1153978,0,2012-10-03 03:05:37.819,0,0
9170,1226463,1,2012-10-03 03:05:37.819,0,0
9170,1139176,0,2012-10-03 03:05:37.819,1,0
9170,1173791,0,2012-10-02 13:05:37.000,0,0
9170,1213728,0,2012-10-02 13:05:37.000,0,0
9170,1206643,0,2012-10-02 13:05:37.000,0,0
9170,1206643,0,2012-10-03 03:05:37.819,0,0
9170,1153978,0,2012-10-02 13:05:37.000,0,0
7476,2006600,0,2012-11-09 20:04:46.024,1,0
7476,2006300,0,2012-11-09 20:04:16.333,0,0
7476,1939679,0,2012-11-09 20:04:16.333,0,0
7476,1936415,0,2012-11-09 20:04:16.333,1,0
7476,1997630,0,2012-11-09 20:04:16.333,0,0
7476,2010929,0,2012-11-09 20:04:16.333,0,0
7476,1988920,0,2012-11-09 20:04:16.333,0,0
14902,1667170,0,2012-10-26 08:12:30.924,1,0
14902,1589824,0,2012-10-26 08:12:30.924,0,0
14902,1582908,0,2012-10-26 08:12:30.924,0,0
14902,1616734,0,2012-10-26 08:12:30.924,0,0
14902,1609633,0,2012-10-26 08:12:30.924,0,0
14902,1610909,0,2012-10-26 08:12:30.924,0,0
8640,2352536,0,2012-10-02 07:20:54.262,0,0
8640,1184938,0,2012-10-02 07:20:54.262,0,0
8640,,0,2012-10-02 07:20:54.262,1,0
8640,1182052,0,2012-10-02 07:20:54.262,0,0
8640,1185777,0,2012-10-02 07:20:54.262,0,0
8640,1566551,0,2012-10-02 07:20:54.262,0,0
11546,1345394,0,2012-10-11 04:21:32.450,0,0
11546,1359935,0,2012-10-11 04:21:32.450,0,0
11546,1275886,0,2012-10-11 04:21:32.450,0,0
11546,1312587,0,2012-10-11 04:21:32.450,0,0
11546,1326855,0,2012-10-11 04:21:32.450,1,0
11546,1295625,0,2012-10-11 04:21:32.450,0,0
17363,1687542,0,2012-10-28 05:19:49.174,0,0
17363,1688453,0,2012-10-28 05:19:49.174,0,0
17363,1688540,0,2012-10-28 05:19:49.174,0,0
17363,1688253,0,2012-10-28 05:19:49.174,0,0
17363,1688361,0,2012-10-28 05:19:49.174,0,0
17363,1688226,0,2012-10-28 05:19:49.174,1,0
23674,1772292,0,2012-10-30 23:38:58.257,0,0
23674,1750446,0,2012-10-30 23:38:58.257,0,0
23674,,0,2012-10-30 23:38:58.257,0,0
23674,1720031,0,2012-10-30 23:38:58.257,1,0
23674,1774090,0,2012-10-30 23:38:58.257,0,0
23674,1796557,0,2012-10-30 23:38:58.257,0,0
21801,1833720,0,2012-10-30 10:42:16.261,0,0
21801,1749983,0,2012-10-30 10:42:16.261,0,0
21801,1805617,0,2012-10-30 10:42:16.261,0,0
21801,1899253,0,2012-10-30 10:42:16.261,0,0
21801,1782308,0,2012-10-30 10:37:45.510,0,1
21801,1695533,0,2012-10-30 10:42:16.261,1,0
16508,1662658,0,2012-10-27 15:50:39.706,0,0
16508,1582865,0,2012-10-27 15:50:39.706,1,0
16508,1711769,0,2012-10-27 15:50:39.706,0,0
16508,1609663,0,2012-10-27 15:50:39.706,0,0
16508,1642309,0,2012-10-27 15:50:39.706,0,0
16508,1658541,0,2012-10-27 15:50:39.706,0,0
16508,,0,2012-10-27 15:55:46.601,1,0
16508,1659354,0,2012-10-27 15:55:27.242,1,0
16508,1641130,0,2012-10-27 15:55:23.186,1,0
3921,615103,0,2012-08-17 10:41:51.972,0,0
3921,607003,0,2012-08-17 10:41:51.972,0,0
3921,622747,1,2012-08-17 10:41:56.022,1,0
3921,1179199,0,2012-08-17 10:41:51.972,0,0
3921,621284,0,2012-08-17 10:41:51.972,0,0
3921,661137,0,2012-08-17 10:41:51.972,1,0
3921,639208,0,2012-08-17 10:41:51.972,0,0
8547,1232435,0,2012-10-05 16:37:49.970,0,0
8547,1306159,0,2012-10-05 16:37:49.970,1,0
8547,1184931,0,2012-10-05 16:37:49.970,0,0
8547,1218040,0,2012-10-05 16:37:49.970,0,0
8547,1183747,0,2012-10-05 16:37:49.970,0,0
8547,1232270,0,2012-10-05 16:37:49.970,0,0
6419,1671538,0,2012-10-26 07:34:51.914,0,0
6419,1587026,0,2012-10-26 07:34:51.914,0,0
6419,1612721,0,2012-10-26 07:34:51.914,1,0
6419,1671475,0,2012-10-26 07:34:51.914,0,0
6419,1566432,0,2012-10-26 07:34:51.914,0,0
6419,1613425,0,2012-10-26 07:34:51.914,0,0
22364,1766504,0,2012-10-30 13:31:22.849,1,0
22364,1813031,0,2012-10-30 13:31:22.849,0,0
22364,1796557,0,2012-10-30 13:31:22.849,0,0
22364,,0,2012-10-30 13:31:22.849,0,0
22364,1706291,0,2012-10-30 13:31:22.849,0,0
22364,1788673,0,2012-10-30 13:31:22.849,0,0
11604,1352650,0,2012-10-11 14:13:25.936,0,0
11604,1300218,0,2012-10-11 14:13:25.936,1,0
11604,1312442,0,2012-10-11 14:13:25.936,0,0
11604,1352747,0,2012-10-11 14:13:25.936,0,0
11604,1332938,0,2012-10-11 14:13:25.936,0,0
11604,,0,2012-10-11 14:13:25.936,0,0
27186,1850522,0,2012-11-01 05:21:55.631,1,0
27186,,0,2012-11-01 05:21:55.631,0,0
27186,,0,2012-11-01 05:21:55.631,0,0
27186,1807053,0,2012-11-01 05:21:55.631,0,0
27186,1772292,0,2012-11-01 05:21:55.631,0,0
27186,1750446,0,2012-11-01 05:21:55.631,0,0
11407,1395356,0,2012-10-15 00:40:04.090,1,0
11407,1538217,0,2012-10-15 00:35:53.134,1,0
11407,1486019,0,2012-10-15 00:48:04.700,1,0
11407,1471679,0,2012-10-15 00:45:44.785,1,0
11407,1486980,0,2012-10-15 00:47:49.831,1,0
11407,1445001,0,2012-10-15 00:45:39.169,1,0
11407,1444174,1,2012-10-15 00:46:23.031,1,0
11407,1443552,1,2012-10-15 00:35:09.315,0,0
11407,1392443,1,2012-10-15 00:35:09.315,0,0
11407,1379239,1,2012-10-15 00:35:09.315,0,0
11407,1395851,0,2012-10-15 00:40:12.147,1,0
11407,1400637,0,2012-10-15 00:40:39.685,1,0
11407,1438455,1,2012-10-15 00:35:09.315,0,0
11407,1527868,0,2012-10-22 02:58:16.161,1,0
11407,1395397,1,2012-10-15 00:35:09.315,1,0
11407,1407547,0,2012-10-15 00:44:10.965,1,0
11407,1513806,0,2012-10-22 02:58:16.161,0,0
11407,1606112,1,2012-10-22 02:58:16.161,0,0
11407,1538699,1,2012-10-22 02:58:16.161,0,0
11407,1513024,0,2012-10-22 02:58:18.283,1,0
11407,1412764,0,2012-10-22 02:58:19.611,1,0
11407,1457356,0,2012-10-15 00:45:23.588,1,0
11407,1391490,1,2012-10-15 00:35:09.315,0,0
11407,1606080,1,2012-10-22 02:58:16.161,0,0
11407,1538744,1,2012-10-22 02:58:16.161,0,0
19490,2352536,0,2012-10-29 12:48:08.052,1,0
19490,1735859,0,2012-10-29 12:48:08.052,0,0
19490,1700573,0,2012-10-29 12:48:08.052,0,0
19490,,0,2012-10-29 12:48:08.052,0,0
19490,,0,2012-10-29 12:48:08.052,0,0
19490,1747149,0,2012-10-29 12:48:08.052,0,0
12312,1409630,0,2012-10-15 20:12:13.701,1,0
12312,1414541,0,2012-10-15 20:12:13.701,0,0
12312,1378955,0,2012-10-15 20:12:20.276,1,0
12312,1431712,0,2012-10-15 20:12:13.701,0,0
12312,1405111,0,2012-10-15 20:12:13.701,0,0
12312,1412616,0,2012-10-15 20:12:13.701,0,0
12312,1390873,0,2012-10-15 20:12:13.701,0,0
22807,1848220,0,2012-10-30 15:36:22.554,0,0
22807,1803913,0,2012-10-30 15:36:22.554,0,0
22807,1848112,0,2012-10-30 15:36:22.554,0,0
22807,1716690,0,2012-10-30 15:36:22.554,1,0
22807,1716959,0,2012-10-30 15:36:22.554,0,0
22807,1746846,0,2012-10-30 15:36:22.554,0,0
21324,1850522,0,2012-10-31 06:47:10.314,1,0
21324,1706291,0,2012-10-31 06:47:10.314,0,0
21324,,0,2012-10-31 06:47:10.314,0,0
21324,,0,2012-10-31 06:47:10.314,0,0
21324,1712641,0,2012-10-31 06:47:10.314,0,0
21324,1944259,0,2012-10-31 06:47:12.333,1,0
21324,1813031,0,2012-10-31 06:47:10.314,0,0
4844,862115,0,2012-09-12 23:09:38.891,0,0
4844,883875,0,2012-09-12 23:09:38.891,0,0
4844,858402,0,2012-09-12 23:09:38.891,0,0
4844,843848,0,2012-09-12 23:09:38.891,0,0
4844,851689,0,2012-09-12 23:09:38.891,0,0
4844,860953,0,2012-09-12 23:09:38.891,1,0
9740,1170445,0,2012-10-03 21:42:04.378,0,0
9740,1130710,0,2012-10-03 21:42:04.378,0,0
9740,1141827,0,2012-10-03 21:42:04.378,1,0
9740,1162448,0,2012-10-03 21:42:04.378,0,0
9740,1141833,0,2012-10-03 21:42:04.378,0,0
9740,1136300,0,2012-10-03 21:42:04.378,0,0
14966,1700731,0,2012-10-26 10:30:12.667,0,0
14966,1688327,0,2012-10-26 10:30:12.667,0,0
14966,1594611,0,2012-10-26 10:30:12.667,0,0
14966,1649318,0,2012-10-26 10:30:12.667,0,0
14966,1706850,0,2012-10-26 10:30:12.667,0,0
14966,1642669,0,2012-10-26 10:30:12.667,1,0
1473,443415,0,2012-07-19 00:33:39.650,0,0
1473,457058,1,2012-07-25 02:43:14.564,1,0
1473,623699,0,2012-07-25 02:43:14.564,0,0
1473,480846,0,2012-07-25 02:43:14.564,0,0
1473,466146,1,2012-07-25 02:43:14.564,0,0
1473,411321,1,2012-07-19 00:33:39.650,0,0
1473,405866,0,2012-07-19 00:33:39.650,0,0
1473,439330,0,2012-07-19 00:33:39.650,0,0
1473,416507,0,2012-07-19 00:33:39.650,1,0
1473,417124,1,2012-07-19 00:33:39.650,0,0
1473,1363694,1,2012-07-25 02:43:14.564,0,0
1473,1179199,1,2012-07-25 02:43:14.564,0,0
15053,1586015,0,2012-10-26 12:48:29.608,0,0
15053,1669963,0,2012-10-26 12:48:29.608,0,0
15053,1662828,0,2012-10-26 12:48:29.608,0,0
15053,1610762,0,2012-10-26 12:48:29.608,1,0
15053,1668695,0,2012-10-26 12:48:29.608,0,0
15053,1570128,0,2012-10-26 12:48:29.608,0,0
23422,1706285,0,2012-10-30 21:06:54.990,0,0
23422,1808070,0,2012-10-30 21:06:54.990,0,0
23422,1758749,0,2012-10-30 21:06:54.990,0,0
23422,1706825,0,2012-10-30 21:06:54.990,0,0
23422,1805808,0,2012-10-30 21:07:13.879,1,0
23422,1790316,0,2012-10-30 21:06:54.990,1,0
23422,1749495,0,2012-10-30 21:06:54.990,0,0
9994,1185322,0,2012-10-04 07:43:03.871,0,0
9994,1185777,0,2012-10-04 07:43:03.871,0,0
9994,1566551,0,2012-10-04 07:43:03.871,0,0
9994,1216928,0,2012-10-04 07:43:03.871,0,0
9994,1182052,0,2012-10-04 07:43:03.871,0,0
9994,1219498,0,2012-10-04 07:43:03.871,1,0
23522,1758749,0,2012-10-30 22:30:05.062,0,0
23522,1835862,0,2012-10-30 22:30:05.062,1,0
23522,1809331,0,2012-10-30 22:30:05.062,0,0
23522,1706285,0,2012-10-30 22:30:05.062,0,0
23522,1738220,0,2012-10-30 22:30:05.062,0,0
23522,1706825,0,2012-10-30 22:30:05.062,0,0
17718,1697219,0,2012-10-28 09:15:55.940,1,0
17718,1899253,0,2012-10-28 09:14:03.944,0,0
17718,1670846,0,2012-10-28 09:14:03.944,0,0
17718,1686699,0,2012-10-28 09:14:03.944,0,0
17718,1752349,0,2012-10-28 09:14:03.944,0,0
17718,1721788,0,2012-10-28 09:14:03.944,0,0
17718,1697250,0,2012-10-28 09:14:03.944,1,0
17718,1642689,0,2012-10-28 09:15:23.736,1,0
17718,1912510,0,2012-10-28 09:19:09.598,1,0
32452,2453422,0,2012-11-25 08:20:12.395,0,0
32452,,0,2012-11-25 08:20:22.593,1,0
32452,2422577,0,2012-11-25 08:20:12.395,0,0
32452,2448672,0,2012-11-25 08:20:12.395,1,0
32452,2434486,0,2012-11-25 08:20:12.395,0,0
32452,2427002,0,2012-11-25 08:20:12.395,0,0
32452,2451076,0,2012-11-25 08:20:12.395,0,0
28864,1834749,0,2012-11-03 12:28:23.666,0,0
28864,1836307,0,2012-11-03 12:28:23.666,0,0
28864,1985667,1,2012-11-03 12:28:23.666,0,0
28864,1890280,0,2012-11-03 12:28:23.666,0,0
28864,1850522,0,2012-11-03 12:28:23.666,0,0
28864,,0,2012-11-03 12:28:23.666,1,0
10371,1148400,0,2012-10-05 06:07:45.452,1,0
10371,1185777,0,2012-10-05 06:07:45.452,0,0
10371,1230136,0,2012-10-05 06:07:45.452,0,0
10371,1566551,0,2012-10-05 06:07:45.452,0,0
10371,1171989,0,2012-10-05 06:07:45.452,0,0
10371,1182052,0,2012-10-05 06:07:45.452,0,0
12215,1387855,0,2012-10-15 05:34:29.866,0,0
